Wavelength [nm],Solar spectral irradiance [W/m\sp2\ep/nm]
343.3,1.01024858
343.35,0.98554225
343.4,0.96225422
343.45,0.95274749
343.5,0.96961898
343.55,1.00265694
343.6,1.0182055
343.65,1.00560159
343.7,0.97874763
343.75,0.94496902
343.8,0.91143916
343.85,0.88507513
343.9,0.86406644
343.95,0.84068778
344,0.80345286
344.05,0.75155534
344.1,0.69528583
344.15,0.64457082
344.2,0.61446686
344.25,0.60710362
344.3,0.60808522
344.35,0.6102085
344.4,0.61148561
344.45,0.61727522
344.5,0.63911245
344.55,0.67668201
344.6,0.71331398
344.65,0.73288887
344.7,0.74144667
344.75,0.75689826
344.8,0.78845388
344.85,0.82729857
344.9,0.8553422
344.95,0.8705772
345,0.88388139
345.05,0.90451048
345.1,0.93216526
345.15,0.95408442
345.2,0.95892624
345.25,0.94319926
345.3,0.91527929
345.35,0.89432936
345.4,0.89137027
345.45,0.9108421
345.5,0.94648707
345.55,0.96986264
345.6,0.96656593
345.65,0.94938973
345.7,0.92941793
345.75,0.91204603
345.8,0.89800529
345.85,0.87955579
345.9,0.85411251
345.95,0.83440257
346,0.82763491
346.05,0.82206528
346.1,0.81303251
346.15,0.80649976
346.2,0.80363679
346.25,0.80779613
346.3,0.82468676
346.35,0.85534413
346.4,0.89101503
346.45,0.9170265
346.5,0.9295007
346.55,0.92896247
346.6,0.90759159
346.65,0.875417
346.7,0.86073294
346.75,0.8725469
346.8,0.90279616
346.85,0.93654902
346.9,0.95792093
346.95,0.96567715
347,0.96883362
347.05,0.98052255
347.1,0.99782562
347.15,0.9981704
347.2,0.97526133
347.25,0.94063131
347.3,0.90918315
347.35,0.88883854
347.4,0.8688586
347.45,0.83871466
347.5,0.80423243
347.55,0.7761171
347.6,0.75556018
347.65,0.74229654
347.7,0.7395847
347.75,0.74807612
347.8,0.76749851
347.85,0.79687898
347.9,0.8309297
347.95,0.86264608
348,0.89017598
348.05,0.91175038
348.1,0.92294666
348.15,0.92478936
348.2,0.92432352
348.25,0.92318913
348.3,0.91611694
348.35,0.89892348
348.4,0.87964482
348.45,0.87183643
348.5,0.87548956
348.55,0.87946333
348.6,0.88009733
348.65,0.88831963
348.7,0.91005668
348.75,0.9363636
348.8,0.95336969
348.85,0.95071099
348.9,0.92881427
348.95,0.89687649
349,0.86545263
349.05,0.83920694
349.1,0.81828985
349.15,0.80941576
349.2,0.81772402
349.25,0.82763669
349.3,0.82041771
349.35,0.80404216
349.4,0.80329479
349.45,0.83088339
349.5,0.86913029
349.55,0.89215449
349.6,0.89219065
349.65,0.87685462
349.7,0.86404529
349.75,0.86410565
349.8,0.87162529
349.85,0.88920155
349.9,0.92971298
349.95,0.98710419
350,1.04067426
350.05,1.07254345
350.1,1.07873426
350.15,1.07861286
350.2,1.08969966
350.25,1.10309922
350.3,1.10677787
350.35,1.11239675
350.4,1.13233503
350.45,1.1545418
350.5,1.14912814
350.55,1.10618782
350.6,1.05834747
350.65,1.02603105
350.7,0.99937446
350.75,0.9815111
350.8,0.9841034
350.85,0.99665219
350.9,1.00360347
350.95,1.00281361
351,0.98901086
351.05,0.95762503
351.1,0.92171943
351.15,0.90541349
351.2,0.91047335
351.25,0.90941048
351.3,0.88979717
351.35,0.86500852
351.4,0.84164637
351.45,0.82385707
351.5,0.81778815
351.55,0.8228649
351.6,0.84763983
351.65,0.89397486
351.7,0.94022689
351.75,0.97610768
351.8,1.01123898
351.85,1.04101714
351.9,1.04903059
351.95,1.03938235
352,1.02077583
352.05,0.99086853
352.1,0.95201792
352.15,0.91266342
352.2,0.87876319
352.25,0.85922033
352.3,0.85533691
352.35,0.84576409
352.4,0.81933543
352.45,0.78333148
352.5,0.74931138
352.55,0.73622694
352.6,0.7451733
352.65,0.75002534
352.7,0.74688464
352.75,0.76793251
352.8,0.8201146
352.85,0.87654716
352.9,0.92881162
352.95,0.97568205
353,1.00427952
353.05,1.01705329
353.1,1.02839576
353.15,1.04362987
353.2,1.05061432
353.25,1.0401039
353.3,1.02212466
353.35,1.01014079
353.4,1.02209799
353.45,1.06028575
353.5,1.09740996
353.55,1.11120592
353.6,1.10383812
353.65,1.09183236
353.7,1.08691759
353.75,1.08837419
353.8,1.09049254
353.85,1.09478173
353.9,1.11028169
353.95,1.13925109
354,1.17359731
354.05,1.18885438
354.1,1.16840523
354.15,1.13487313
354.2,1.11192937
354.25,1.10350292
354.3,1.1078563
354.35,1.11961717
354.4,1.13220873
354.45,1.14169109
354.5,1.14649457
354.55,1.14235075
354.6,1.12800894
354.65,1.11110831
354.7,1.10691267
354.75,1.11164283
354.8,1.10069755
354.85,1.07677381
354.9,1.07068535
354.95,1.09679151
355,1.1322311
355.05,1.15170285
355.1,1.15224719
355.15,1.13848249
355.2,1.11625184
355.25,1.09018038
355.3,1.06217137
355.35,1.03171317
355.4,1.00238387
355.45,0.98320843
355.5,0.97540091
355.55,0.98248253
355.6,1.01750059
355.65,1.06613121
355.7,1.08731857
355.75,1.07892316
355.8,1.07434083
355.85,1.07478903
355.9,1.05821725
355.95,1.0342262
356,1.03324613
356.05,1.04957656
356.1,1.05559064
356.15,1.04949383
356.2,1.04453377
356.25,1.04765064
356.3,1.05692628
356.35,1.06326181
356.4,1.05572347
356.45,1.01976161
356.5,0.95395411
356.55,0.8781499
356.6,0.80629214
356.65,0.75414789
356.7,0.73987478
356.75,0.75326419
356.8,0.77554123
356.85,0.80010352
356.9,0.80953358
356.95,0.79091649
357,0.75647592
357.05,0.72015535
357.1,0.70447297
357.15,0.73269502
357.2,0.7816807
357.25,0.79234797
357.3,0.78824706
357.35,0.81184854
357.4,0.83540796
357.45,0.8427941
357.5,0.84342494
357.55,0.8485904
357.6,0.85678896
357.65,0.86494826
357.7,0.87376356
357.75,0.88299087
357.8,0.88323591
357.85,0.86400633
357.9,0.82642298
357.95,0.7869943
358,0.76452914
358.05,0.74833403
358.1,0.71466293
358.15,0.66303206
358.2,0.61502344
358.25,0.59814496
358.3,0.61388616
358.35,0.64335847
358.4,0.67284461
358.45,0.68729368
358.5,0.67916536
358.55,0.6544377
358.6,0.62582465
358.65,0.61648336
358.7,0.6311749
358.75,0.64766718
358.8,0.66290164
358.85,0.69289318
358.9,0.7339119
358.95,0.76769105
359,0.79063266
359.05,0.8173139
359.1,0.8621749
359.15,0.91907667
359.2,0.97040546
359.25,1.00538244
359.3,1.01704522
359.35,1.00641506
359.4,0.99038301
359.45,0.99056194
359.5,1.01316042
359.55,1.04458712
359.6,1.0714814
359.65,1.09447252
359.7,1.11944063
359.75,1.13949477
359.8,1.14298852
359.85,1.13663916
359.9,1.13353533
359.95,1.13418268
360,1.13724759
360.05,1.14579746
360.1,1.15722169
360.15,1.16322424
360.2,1.14628676
360.25,1.10113211
360.3,1.04793005
360.35,1.00639369
360.4,0.98345167
360.45,0.97148445
360.5,0.96123015
360.55,0.94479576
360.6,0.92221431
360.65,0.91144028
360.7,0.91647127
360.75,0.92374899
360.8,0.92394603
360.85,0.89979975
360.9,0.84735594
360.95,0.79895242
361,0.78265634
361.05,0.79390649
361.1,0.81321382
361.15,0.83391457
361.2,0.86440981
361.25,0.89970118
361.3,0.91402007
361.35,0.90274871
361.4,0.88699917
361.45,0.88293636
361.5,0.8980187
361.55,0.92641283
361.6,0.95264235
361.65,0.96505405
361.7,0.96091603
361.75,0.94299914
361.8,0.91529114
361.85,0.87406783
361.9,0.81417734
361.95,0.76045404
362,0.74618933
362.05,0.77072043
362.1,0.81887282
362.15,0.86851108
362.2,0.89717805
362.25,0.91846532
362.3,0.9574568
362.35,1.00073001
362.4,1.01552753
362.45,1.0057559
362.5,0.99940649
362.55,1.01317688
362.6,1.05070656
362.65,1.09684388
362.7,1.13362046
362.75,1.15473501
362.8,1.15800543
362.85,1.14810414
362.9,1.13522476
362.95,1.12523002
363,1.11111819
363.05,1.07443582
363.1,1.01467118
363.15,0.9486374
363.2,0.88395013
363.25,0.84520978
363.3,0.85380372
363.35,0.88730484
363.4,0.92226939
363.45,0.9434405
363.5,0.94207962
363.55,0.93398941
363.6,0.94099878
363.65,0.97012616
363.7,0.99966892
363.75,1.00923022
363.8,1.01334004
363.85,1.02635628
363.9,1.04640435
363.95,1.07177843
364,1.09613322
364.05,1.10990625
364.1,1.11383138
364.15,1.11290487
364.2,1.10530286
364.25,1.09197289
364.3,1.0757685
364.35,1.05486594
364.4,1.03293362
364.45,1.01764385
364.5,1.00429874
364.55,0.98157094
364.6,0.9582205
364.65,0.95435467
364.7,0.96691457
364.75,0.96869399
364.8,0.94015001
364.85,0.90027609
364.9,0.88635435
364.95,0.91030131
365,0.94528554
365.05,0.96405072
365.1,0.98041588
365.15,1.01026478
365.2,1.03994759
365.25,1.06167914
365.3,1.09083058
365.35,1.13421167
365.4,1.16888714
365.45,1.1768499
365.5,1.17523723
365.55,1.18113431
365.6,1.18628847
365.65,1.18743736
365.7,1.19853316
365.75,1.22171911
365.8,1.23990533
365.85,1.24310961
365.9,1.24693346
365.95,1.26496142
366,1.28305072
366.05,1.28318508
366.1,1.26893499
366.15,1.26147026
366.2,1.2660722
366.25,1.26729398
366.3,1.25538406
366.35,1.23600987
366.4,1.21925638
366.45,1.20397985
366.5,1.19047988
366.55,1.19186204
366.6,1.20984219
366.65,1.22612685
366.7,1.22019636
366.75,1.19759611
366.8,1.18804301
366.85,1.19626705
366.9,1.20062515
366.95,1.18368031
367,1.1530365
367.05,1.13284406
367.1,1.13110797
367.15,1.14769552
367.2,1.17942445
367.25,1.2127559
367.3,1.23522892
367.35,1.24008319
367.4,1.22667657
367.45,1.20649699
367.5,1.19169198
367.55,1.18847929
367.6,1.19770895
367.65,1.20382451
367.7,1.19330476
367.75,1.16834223
367.8,1.12780349
367.85,1.08481731
367.9,1.06722609
367.95,1.07285572
368,1.07387596
368.05,1.05088479
368.1,1.02177002
368.15,1.01872663
368.2,1.04255589
368.25,1.07017965
368.3,1.08277844
368.35,1.08565418
368.4,1.0957841
368.45,1.11459993
368.5,1.12475501
368.55,1.11463578
368.6,1.09194731
368.65,1.06972266
368.7,1.05845665
368.75,1.05164807
368.8,1.03522203
368.85,1.02007659
368.9,1.03033574
368.95,1.0645287
369,1.09782086
369.05,1.12562343
369.1,1.16035641
369.15,1.202859
369.2,1.24212614
369.25,1.26946482
369.3,1.28309581
369.35,1.27501255
369.4,1.24395658
369.45,1.20997495
369.5,1.19190452
369.55,1.19709261
369.6,1.2173865
369.65,1.22985228
369.7,1.22948429
369.75,1.22890645
369.8,1.23329499
369.85,1.24230103
369.9,1.25450722
369.95,1.26761944
370,1.28336786
370.05,1.30145026
370.1,1.31001529
370.15,1.29949647
370.2,1.2745647
370.25,1.24851285
370.3,1.23040071
370.35,1.21609496
370.4,1.1945605
370.45,1.1499447
370.5,1.09227091
370.55,1.05471179
370.6,1.03212794
370.65,1.001642
370.7,0.97973517
370.75,0.98936383
370.8,1.00977557
370.85,1.01486523
370.9,1.01457261
370.95,1.02148388
371,1.02597683
371.05,1.03221477
371.1,1.06761364
371.15,1.12555782
371.2,1.16794798
371.25,1.19129792
371.3,1.21536037
371.35,1.24505757
371.4,1.27640831
371.45,1.30528537
371.5,1.33118617
371.55,1.34412252
371.6,1.33180922
371.65,1.30484276
371.7,1.27985287
371.75,1.26554346
371.8,1.25943721
371.85,1.24406772
371.9,1.20756504
371.95,1.14570422
372,1.0620661
372.05,0.97771746
372.1,0.91605229
372.15,0.89244217
372.2,0.90033223
372.25,0.91209276
372.3,0.9167858
372.35,0.93555544
372.4,0.98976184
372.45,1.05914721
372.5,1.1072491
372.55,1.13436068
372.6,1.16097018
372.65,1.19176712
372.7,1.21145579
372.75,1.19602366
372.8,1.13459586
372.85,1.06696097
372.9,1.05613167
372.95,1.10171842
373,1.14852085
373.05,1.15673792
373.1,1.1270234
373.15,1.09345441
373.2,1.07881199
373.25,1.06512074
373.3,1.03197972
373.35,0.97824536
373.4,0.91610259
373.45,0.86154526
373.5,0.81365081
373.55,0.76774131
373.6,0.73855113
373.65,0.73824111
373.7,0.75701853
373.75,0.76997518
373.8,0.772182
373.85,0.78874418
373.9,0.84017872
373.95,0.91399826
374,0.97047051
374.05,1.00152897
374.1,1.02995578
374.15,1.06241441
374.2,1.08330137
374.25,1.07904945
374.3,1.05933307
374.35,1.0284138
374.4,0.97906945
374.45,0.92688297
374.5,0.89874139
374.55,0.89532713
374.6,0.87938205
374.65,0.83479792
374.7,0.80228321
374.75,0.81070824
374.8,0.84190059
374.85,0.85543937
374.9,0.83488741
374.95,0.79881092
375,0.76983639
375.05,0.76732281
375.1,0.80131254
375.15,0.86221807
375.2,0.93334412
375.25,1.00697088
375.3,1.07049417
375.35,1.11070261
375.4,1.13377091
375.45,1.15936018
375.5,1.19943179
375.55,1.24129704
375.6,1.27025557
375.65,1.28599085
375.7,1.28342806
375.75,1.25666452
375.8,1.20753664
375.85,1.13084892
375.9,1.04127202
375.95,0.98698154
376,0.98617165
376.05,1.01972021
376.1,1.06863467
376.15,1.1080527
376.2,1.12124807
376.25,1.11856677
376.3,1.12008808
376.35,1.12661063
376.4,1.11630022
376.45,1.08460214
376.5,1.05920662
376.55,1.07716662
376.6,1.1258457
376.65,1.15032484
376.7,1.14297558
376.75,1.11528898
376.8,1.07882009
376.85,1.06962306
376.9,1.09669474
376.95,1.13875075
377,1.17269674
377.05,1.18120699
377.1,1.16958193
377.15,1.15990468
377.2,1.17113903
377.25,1.20885467
377.3,1.25599987
377.35,1.29328452
377.4,1.32097418
377.45,1.33940912
377.5,1.34736124
377.55,1.35240311
377.6,1.3577673
377.65,1.36062541
377.7,1.36579294
377.75,1.38001203
377.8,1.39771464
377.85,1.40549106
377.9,1.40140935
377.95,1.39901885
378,1.40895442
378.05,1.43450977
378.1,1.46672003
378.15,1.48553636
378.2,1.48546889
378.25,1.4767549
378.3,1.46966031
378.35,1.4685735
378.4,1.46777198
378.45,1.46312444
378.5,1.4666589
378.55,1.47301037
378.6,1.44749391
378.65,1.38552012
378.7,1.31061009
378.75,1.25359915
378.8,1.23176314
378.85,1.21857204
378.9,1.19832817
378.95,1.18017914
379,1.16059107
379.05,1.13596094
379.1,1.11790614
379.15,1.12371553
379.2,1.15224005
379.25,1.17753227
379.3,1.18319508
379.35,1.16434103
379.4,1.12610482
379.45,1.09306618
379.5,1.07366661
379.55,1.05418542
379.6,1.03526284
379.65,1.03561439
379.7,1.05179025
379.75,1.05687754
379.8,1.03595729
379.85,0.99876206
379.9,0.97222192
379.95,0.96980413
380,0.98263127
380.05,1.01037355
380.1,1.06601031
380.15,1.13430826
380.2,1.17919973
380.25,1.19467023
380.3,1.20954224
380.35,1.24719809
380.4,1.29258138
380.45,1.3245662
380.5,1.33847934
380.55,1.33652626
380.6,1.32906804
380.65,1.32352369
380.7,1.30941586
380.75,1.27646529
380.8,1.24412541
380.85,1.2371436
380.9,1.26121221
380.95,1.29872045
381,1.32407457
381.05,1.33854159
381.1,1.34992326
381.15,1.35031478
381.2,1.33586636
381.25,1.31539327
381.3,1.29199154
381.35,1.24887407
381.4,1.18325299
381.45,1.12624763
381.5,1.09466941
381.55,1.07196224
381.6,1.03738358
381.65,0.99260946
381.7,0.96430131
381.75,0.97534968
381.8,1.01918512
381.85,1.05781368
381.9,1.06411476
381.95,1.04828683
382,1.01202987
382.05,0.94641206
382.1,0.87325021
382.15,0.82676812
382.2,0.82191159
382.25,0.85528295
382.3,0.90339259
382.35,0.93503725
382.4,0.94106857
382.45,0.91569673
382.5,0.85969283
382.55,0.80196544
382.6,0.76133477
382.65,0.73077226
382.7,0.70815922
382.75,0.70410874
382.8,0.71262529
382.85,0.71420865
382.9,0.71175682
382.95,0.71668229
383,0.7223276
383.05,0.72420707
383.1,0.73549246
383.15,0.75442501
383.2,0.75511998
383.25,0.73164311
383.3,0.6958425
383.35,0.66469718
383.4,0.6574278
383.45,0.6646886
383.5,0.66906176
383.55,0.67822999
383.6,0.70209455
383.65,0.73035205
383.7,0.75099294
383.75,0.76320301
383.8,0.76239219
383.85,0.74508601
383.9,0.72220908
383.95,0.71047684
384,0.72246844
384.05,0.74896818
384.1,0.7684155
384.15,0.77931301
384.2,0.80553241
384.25,0.86911963
384.3,0.94882225
384.35,1.00918406
384.4,1.04207663
384.45,1.05931437
384.5,1.08077518
384.55,1.10908054
384.6,1.12713003
384.65,1.12914787
384.7,1.12819117
384.75,1.13387516
384.8,1.1477835
384.85,1.17122776
384.9,1.18921749
384.95,1.18449395
385,1.16151109
385.05,1.12203025
385.1,1.08041186
385.15,1.07027319
385.2,1.09545844
385.25,1.13209197
385.3,1.15514397
385.35,1.15167846
385.4,1.13112061
385.45,1.10659518
385.5,1.08084807
385.55,1.06156408
385.6,1.0514839
385.65,1.03602787
385.7,1.00699957
385.75,0.98881156
385.8,1.00007433
385.85,1.00943223
385.9,0.98886321
385.95,0.94317961
386,0.89344888
386.05,0.86203919
386.1,0.8542044
386.15,0.87185501
386.2,0.91471701
386.25,0.9728714
386.3,1.03621886
386.35,1.09767095
386.4,1.14167351
386.45,1.15532905
386.5,1.15515137
386.55,1.15439667
386.6,1.14213335
386.65,1.12049969
386.7,1.11197334
386.75,1.12053131
386.8,1.12538468
386.85,1.1162031
386.9,1.10326127
386.95,1.09439736
387,1.08214135
387.05,1.05735147
387.1,1.02138883
387.15,0.98401404
387.2,0.95398727
387.25,0.93738452
387.3,0.93574172
387.35,0.94497725
387.4,0.96808484
387.45,1.01232656
387.5,1.07176323
387.55,1.12599351
387.6,1.15848757
387.65,1.16584212
387.7,1.1532626
387.75,1.1301825
387.8,1.10168871
387.85,1.06015132
387.9,1.00253469
387.95,0.96470623
388,0.97774387
388.05,1.01380387
388.1,1.03486348
388.15,1.0338229
388.2,1.01906458
388.25,0.99927932
388.3,0.97631403
388.35,0.95980353
388.4,0.97730014
388.45,1.03046978
388.5,1.07772377
388.55,1.08818594
388.6,1.06032488
388.65,1.01249554
388.7,0.97130379
388.75,0.95161009
388.8,0.96487907
388.85,0.99832625
388.9,1.01475187
388.95,1.00435676
389,0.99553135
389.05,1.0202512
389.1,1.07286526
389.15,1.12577643
389.2,1.1713828
389.25,1.21434186
389.3,1.24819858
389.35,1.26533968
389.4,1.26766844
389.45,1.26752104
389.5,1.27809987
389.55,1.28922341
389.6,1.28057948
389.65,1.2629594
389.7,1.27835958
389.75,1.32745333
389.8,1.3591507
389.85,1.35092111
389.9,1.32990203
389.95,1.32177237
390,1.317361
390.05,1.30354327
390.1,1.29457582
390.15,1.31078677
390.2,1.34159135
390.25,1.36007776
390.3,1.34351016
390.35,1.2929956
390.4,1.25187815
390.45,1.24441857
390.5,1.25691604
390.55,1.26123671
390.6,1.2357888
390.65,1.20396491
390.7,1.19787774
390.75,1.23206795
390.8,1.29602594
390.85,1.35026821
390.9,1.38059581
390.95,1.40306053
391,1.42155217
391.05,1.42747229
391.1,1.42344874
391.15,1.42372564
391.2,1.4414218
391.25,1.47025501
391.3,1.49129809
391.35,1.49903605
391.4,1.48737336
391.45,1.45928599
391.5,1.44110511
391.55,1.44348786
391.6,1.45125691
391.65,1.44196729
391.7,1.41436587
391.75,1.39267152
391.8,1.3869076
391.85,1.38391979
391.9,1.36426637
391.95,1.32922528
392,1.30001982
392.05,1.27445822
392.1,1.23171035
392.15,1.17945775
392.2,1.14612828
392.25,1.14395649
392.3,1.1527281
392.35,1.14511839
392.4,1.13079466
392.45,1.13078507
392.5,1.1381218
392.55,1.12747381
392.6,1.09065865
392.65,1.04495056
392.7,1.004719
392.75,0.968415
392.8,0.92503739
392.85,0.86849163
392.9,0.80540742
392.95,0.75311667
393,0.71572494
393.05,0.67906244
393.1,0.63803017
393.15,0.59802595
393.2,0.56300596
393.25,0.53151324
393.3,0.50123853
393.35,0.47156622
393.4,0.44403295
393.45,0.42739145
393.5,0.42630429
393.55,0.43765164
393.6,0.46007998
393.65,0.48964544
393.7,0.52216677
393.75,0.55965697
393.8,0.60328771
393.85,0.64974126
393.9,0.69683079
393.95,0.74588176
394,0.79887054
394.05,0.85207035
394.1,0.89518637
394.15,0.92515864
394.2,0.94882406
394.25,0.97410542
394.3,1.00270965
394.35,1.02542351
394.4,1.03368505
394.45,1.03002271
394.5,1.03520383
394.55,1.06848602
394.6,1.12447128
394.65,1.19188484
394.7,1.25434989
394.75,1.28777782
394.8,1.29301207
394.85,1.29280252
394.9,1.30027253
394.95,1.32121791
395,1.35373196
395.05,1.38721733
395.1,1.41698952
395.15,1.44038771
395.2,1.45286633
395.25,1.45288555
395.3,1.43468888
395.35,1.40341296
395.4,1.39480731
395.45,1.42451858
395.5,1.45970097
395.55,1.46925236
395.6,1.45017933
395.65,1.41666938
395.7,1.38484796
395.75,1.36744434
395.8,1.36855956
395.85,1.37571642
395.9,1.37552221
395.95,1.36973309
396,1.3577231
396.05,1.32361852
396.1,1.2649534
396.15,1.18786839
396.2,1.09312734
396.25,1.0087611
396.3,0.96261162
396.35,0.93978264
396.4,0.91709622
396.45,0.88835501
396.5,0.85405556
396.55,0.81660163
396.6,0.77442894
396.65,0.72319538
396.7,0.66849471
396.75,0.62192926
396.8,0.58624445
396.85,0.55367302
396.9,0.5251088
396.95,0.51198912
397,0.51702134
397.05,0.53890784
397.1,0.57579139
397.15,0.61879402
397.2,0.65927072
397.25,0.69931846
397.3,0.74582689
397.35,0.79678012
397.4,0.84447845
397.45,0.88756817
397.5,0.93477284
397.55,0.99739841
397.6,1.06705308
397.65,1.12114858
397.7,1.1584725
397.75,1.19779747
397.8,1.25110231
397.85,1.30720962
397.9,1.35375658
397.95,1.39825683
398,1.44692969
398.05,1.49334351
398.1,1.52886097
398.15,1.54953683
398.2,1.55467483
398.25,1.55102732
398.3,1.55187693
398.35,1.56024944
398.4,1.56485757
398.45,1.56390329
398.5,1.56931802
398.55,1.58495942
398.6,1.60552876
398.65,1.61597487
398.7,1.60766742
398.75,1.59841066
398.8,1.61615034
398.85,1.66454816
398.9,1.7069748
398.95,1.71846538
399,1.70888328
399.05,1.6943159
399.1,1.69456815
399.15,1.71239583
399.2,1.72825207
399.25,1.73560162
399.3,1.74295266
399.35,1.75300547
399.4,1.75865735
399.45,1.75230698
399.5,1.73593954
399.55,1.72150184
399.6,1.71521874
399.65,1.71235559
399.7,1.70472635
399.75,1.68608128
399.8,1.66376374
399.85,1.65178923
399.9,1.66359673
399.95,1.70252184
400,1.7480795
400.05,1.77432766
400.1,1.77239961
400.15,1.75625148
400.2,1.74786669
400.25,1.75401285
400.3,1.76767131
400.35,1.78079735
400.4,1.78401371
400.45,1.76754717
400.5,1.73034243
400.55,1.6684777
400.6,1.59992846
400.65,1.57286506
400.7,1.58754507
400.75,1.61095816
400.8,1.6405537
400.85,1.68027524
400.9,1.71436268
400.95,1.72883867
401,1.72815177
401.05,1.72740354
401.1,1.73522927
401.15,1.74672768
401.2,1.75698633
401.25,1.76316305
401.3,1.76701324
401.35,1.77527475
401.4,1.78352857
401.45,1.77883682
401.5,1.76755323
401.55,1.77038119
401.6,1.78556022
401.65,1.79754869
401.7,1.79533812
401.75,1.77471302
401.8,1.74774341
401.85,1.73283976
401.9,1.74602932
401.95,1.78443482
402,1.81760362
402.05,1.82443966
402.1,1.81034909
402.15,1.79732561
402.2,1.79695506
402.25,1.79725245
402.3,1.7962272
402.35,1.80269395
402.4,1.80943335
402.45,1.80422148
402.5,1.78581947
402.55,1.76560659
402.6,1.76221804
402.65,1.77585393
402.7,1.7905476
402.75,1.80104417
402.8,1.80903426
402.85,1.81182229
